Source;Target;Type;
4257;4780;Undirected;
4271;4912;Undirected;
4275;4276;Undirected;
4285;4771;Undirected;
4297;4439;Undirected;
4319;4332;Undirected;
4347;4596;Undirected;
4358;4578;Undirected;
4374;4571;Undirected;
4387;4678;Undirected;
4389;4744;Undirected;
4395;4440;Undirected;
4409;4454;Undirected;
4416;4797;Undirected;
4424;4434;Undirected;
4430;4725;Undirected;
4440;4778;Undirected;
4450;4895;Undirected;
4467;4724;Undirected;
4512;4789;Undirected;
4513;4676;Undirected;
4515;4637;Undirected;
4538;4569;Undirected;
4547;4759;Undirected;
4577;4969;Undirected;
4583;4766;Undirected;
4587;4806;Undirected;
4599;4655;Undirected;
4612;4718;Undirected;
4651;4835;Undirected;
4685;4894;Undirected;
4712;4717;Undirected;
4733;4767;Undirected;
4772;4840;Undirected;
4833;4988;Undirected;
4931;4943;Undirected;
