Source;Target;Type;
469;457;Undirected;
469;4;Undirected;
469;5;Undirected;
470;266;Undirected;
470;428;Undirected;
470;357;Undirected;
471;44;Undirected;
471;55;Undirected;
471;125;Undirected;
472;111;Undirected;
472;17;Undirected;
472;194;Undirected;
473;14;Undirected;
473;438;Undirected;
473;13;Undirected;
474;71;Undirected;
474;278;Undirected;
474;375;Undirected;
475;178;Undirected;
475;379;Undirected;
475;45;Undirected;
476;2;Undirected;
476;4;Undirected;
476;65;Undirected;
477;198;Undirected;
477;2;Undirected;
477;27;Undirected;
478;275;Undirected;
478;343;Undirected;
478;435;Undirected;
479;4;Undirected;
479;81;Undirected;
479;1;Undirected;
480;14;Undirected;
480;22;Undirected;
480;392;Undirected;
481;98;Undirected;
481;132;Undirected;
481;99;Undirected;
482;2;Undirected;
482;386;Undirected;
482;31;Undirected;
483;29;Undirected;
483;214;Undirected;
483;465;Undirected;
484;35;Undirected;
484;59;Undirected;
484;396;Undirected;
485;21;Undirected;
485;403;Undirected;
485;2;Undirected;
486;245;Undirected;
486;368;Undirected;
486;8;Undirected;
487;321;Undirected;
487;261;Undirected;
487;22;Undirected;
488;8;Undirected;
488;15;Undirected;
488;2;Undirected;
489;8;Undirected;
489;200;Undirected;
489;301;Undirected;
490;52;Undirected;
490;198;Undirected;
490;19;Undirected;
491;6;Undirected;
491;16;Undirected;
491;202;Undirected;
492;26;Undirected;
492;55;Undirected;
492;2;Undirected;
493;464;Undirected;
493;50;Undirected;
493;92;Undirected;
494;39;Undirected;
494;4;Undirected;
494;94;Undirected;
495;160;Undirected;
495;390;Undirected;
495;68;Undirected;
496;78;Undirected;
496;60;Undirected;
496;65;Undirected;
497;47;Undirected;
497;292;Undirected;
497;92;Undirected;
498;35;Undirected;
498;332;Undirected;
498;433;Undirected;
499;8;Undirected;
499;166;Undirected;
499;4;Undirected;
500;85;Undirected;
500;381;Undirected;
500;110;Undirected;
