Source;Target;Weight;Type
30;1921;1;Undirected
30;6020;1;Undirected
30;139;1;Undirected
30;395;1;Undirected
30;2700;1;Undirected
30;909;1;Undirected
30;4238;1;Undirected
30;4242;1;Undirected
30;5267;1;Undirected
30;150;1;Undirected
30;2201;1;Undirected
30;411;1;Undirected
30;2208;1;Undirected
30;6566;1;Undirected
30;4778;1;Undirected
30;177;1;Undirected
30;184;1;Undirected
30;1208;1;Undirected
30;705;1;Undirected
30;706;1;Undirected
30;198;1;Undirected
30;5320;1;Undirected
30;1740;1;Undirected
30;206;1;Undirected
30;3534;1;Undirected
30;4047;1;Undirected
30;3536;1;Undirected
30;209;1;Undirected
30;2519;1;Undirected
30;219;1;Undirected
30;2524;1;Undirected
30;2528;1;Undirected
30;1762;1;Undirected
30;2530;1;Undirected
30;227;1;Undirected
30;228;1;Undirected
30;3303;1;Undirected
30;1770;1;Undirected
30;3050;1;Undirected
30;2807;1;Undirected
30;255;1;Undirected
30;5375;1;Undirected
31;4995;1;Undirected
31;3332;1;Undirected
31;4996;1;Undirected
31;1541;1;Undirected
31;391;1;Undirected
31;4743;1;Undirected
31;5511;1;Undirected
31;2056;1;Undirected
31;4489;1;Undirected
31;778;1;Undirected
31;525;1;Undirected
31;5646;1;Undirected
31;4886;1;Undirected
31;5143;1;Undirected
31;1304;1;Undirected
31;537;1;Undirected
31;1561;1;Undirected
31;4505;1;Undirected
31;5531;1;Undirected
31;668;1;Undirected
31;159;1;Undirected
31;2978;1;Undirected
31;3109;1;Undirected
31;2470;1;Undirected
31;6055;1;Undirected
31;5676;1;Undirected
31;3885;1;Undirected
31;2225;1;Undirected
31;50;1;Undirected
31;2099;1;Undirected
31;52;1;Undirected
31;3126;1;Undirected
31;4022;1;Undirected
31;57;1;Undirected
31;4665;1;Undirected
31;1599;1;Undirected
31;2368;1;Undirected
31;1218;1;Undirected
31;579;1;Undirected
31;5699;1;Undirected
31;68;1;Undirected
31;2628;1;Undirected
31;965;1;Undirected
31;3397;1;Undirected
31;329;1;Undirected
31;457;1;Undirected
31;1481;1;Undirected
31;1227;1;Undirected
31;972;1;Undirected
31;4044;1;Undirected
31;4819;1;Undirected
31;212;1;Undirected
31;3157;1;Undirected
31;1753;1;Undirected
31;346;1;Undirected
31;4699;1;Undirected
31;5851;1;Undirected
31;348;1;Undirected
31;5853;1;Undirected
31;5854;1;Undirected
31;481;1;Undirected
31;3170;1;Undirected
31;2533;1;Undirected
31;102;1;Undirected
31;3942;1;Undirected
31;743;1;Undirected
31;1128;1;Undirected
31;3048;1;Undirected
31;617;1;Undirected
31;1259;1;Undirected
31;4461;1;Undirected
31;367;1;Undirected
31;623;1;Undirected
31;112;1;Undirected
31;369;1;Undirected
31;2673;1;Undirected
31;2929;1;Undirected
31;244;1;Undirected
31;1269;1;Undirected
31;5877;1;Undirected
31;377;1;Undirected
31;2428;1;Undirected
31;125;1;Undirected
31;637;1;Undirected
31;255;1;Undirected
32;3334;1;Undirected
32;521;1;Undirected
32;777;1;Undirected
32;5386;1;Undirected
32;267;1;Undirected
32;2828;1;Undirected
32;1549;1;Undirected
32;270;1;Undirected
32;4111;1;Undirected
32;272;1;Undirected
32;1552;1;Undirected
32;5392;1;Undirected
32;281;1;Undirected
32;538;1;Undirected
32;4122;1;Undirected
32;6427;1;Undirected
32;1820;1;Undirected
32;1825;1;Undirected
32;1059;1;Undirected
32;4901;1;Undirected
32;38;1;Undirected
32;40;1;Undirected
32;5416;1;Undirected
32;2351;1;Undirected
32;51;1;Undirected
32;1075;1;Undirected
32;5427;1;Undirected
32;310;1;Undirected
32;566;1;Undirected
32;315;1;Undirected
32;829;1;Undirected
32;62;1;Undirected
32;575;1;Undirected
32;1855;1;Undirected
32;835;1;Undirected
32;6467;1;Undirected
32;5444;1;Undirected
32;80;1;Undirected
32;4688;1;Undirected
32;1365;1;Undirected
32;86;1;Undirected
32;1371;1;Undirected
32;5469;1;Undirected
32;4200;1;Undirected
32;105;1;Undirected
32;6251;1;Undirected
32;112;1;Undirected
32;3699;1;Undirected
32;629;1;Undirected
32;119;1;Undirected
32;6007;1;Undirected
32;4985;1;Undirected
32;891;1;Undirected
32;3200;1;Undirected
32;6530;1;Undirected
32;3972;1;Undirected
32;139;1;Undirected
32;3215;1;Undirected
32;912;1;Undirected
32;1172;1;Undirected
32;149;1;Undirected
32;1944;1;Undirected
32;6297;1;Undirected
32;412;1;Undirected
32;924;1;Undirected
32;2981;1;Undirected
32;1190;1;Undirected
32;169;1;Undirected
32;1706;1;Undirected
32;4016;1;Undirected
32;1462;1;Undirected
32;696;1;Undirected
32;4539;1;Undirected
32;3007;1;Undirected
32;711;1;Undirected
32;200;1;Undirected
32;4814;1;Undirected
32;4564;1;Undirected
32;1493;1;Undirected
32;734;1;Undirected
32;993;1;Undirected
32;995;1;Undirected
32;740;1;Undirected
32;3044;1;Undirected
32;2021;1;Undirected
32;2277;1;Undirected
32;491;1;Undirected
32;2028;1;Undirected
32;498;1;Undirected
32;1010;1;Undirected
32;3059;1;Undirected
32;756;1;Undirected
32;5109;1;Undirected
32;502;1;Undirected
32;503;1;Undirected
32;6393;1;Undirected
32;1787;1;Undirected
32;1532;1;Undirected
32;4092;1;Undirected
32;2045;1;Undirected
33;1793;1;Undirected
33;516;1;Undirected
33;2052;1;Undirected
33;903;1;Undirected
33;1032;1;Undirected
33;3978;1;Undirected
33;396;1;Undirected
33;3727;1;Undirected
33;274;1;Undirected
33;1941;1;Undirected
33;1696;1;Undirected
33;162;1;Undirected
33;4514;1;Undirected
33;419;1;Undirected
33;165;1;Undirected
33;421;1;Undirected
33;2981;1;Undirected
33;4901;1;Undirected
33;2729;1;Undirected
33;4650;1;Undirected
33;5930;1;Undirected
33;47;1;Undirected
33;48;1;Undirected
33;433;1;Undirected
33;178;1;Undirected
33;946;1;Undirected
33;4786;1;Undirected
33;51;1;Undirected
33;2997;1;Undirected
33;5302;1;Undirected
33;4664;1;Undirected
33;5817;1;Undirected
33;446;1;Undirected
33;830;1;Undirected
33;4927;1;Undirected
33;192;1;Undirected
33;3524;1;Undirected
33;709;1;Undirected
33;1352;1;Undirected
33;3401;1;Undirected
33;3403;1;Undirected
33;5067;1;Undirected
33;1101;1;Undirected
33;718;1;Undirected
33;80;1;Undirected
33;81;1;Undirected
33;2514;1;Undirected
33;83;1;Undirected
33;6100;1;Undirected
33;2901;1;Undirected
33;6101;1;Undirected
33;2647;1;Undirected
33;4442;1;Undirected
33;5210;1;Undirected
33;2780;1;Undirected
33;4829;1;Undirected
33;606;1;Undirected
33;2910;1;Undirected
33;1762;1;Undirected
33;1637;1;Undirected
33;2021;1;Undirected
33;2662;1;Undirected
33;4710;1;Undirected
33;871;1;Undirected
33;2407;1;Undirected
33;2791;1;Undirected
33;6247;1;Undirected
33;1256;1;Undirected
33;2153;1;Undirected
33;4586;1;Undirected
33;2155;1;Undirected
33;109;1;Undirected
33;4845;1;Undirected
33;1519;1;Undirected
33;624;1;Undirected
33;882;1;Undirected
33;4850;1;Undirected
33;6390;1;Undirected
33;119;1;Undirected
33;759;1;Undirected
33;5240;1;Undirected
33;6392;1;Undirected
33;3962;1;Undirected
33;895;1;Undirected
33;3967;1;Undirected
34;2696;1;Undirected
34;3466;1;Undirected
34;1292;1;Undirected
34;1804;1;Undirected
34;2701;1;Undirected
34;6541;1;Undirected
34;655;1;Undirected
34;1679;1;Undirected
34;1169;1;Undirected
34;2705;1;Undirected
34;788;1;Undirected
34;151;1;Undirected
34;2200;1;Undirected
34;922;1;Undirected
34;156;1;Undirected
34;3104;1;Undirected
34;3618;1;Undirected
34;291;1;Undirected
34;1700;1;Undirected
34;2213;1;Undirected
34;551;1;Undirected
34;2984;1;Undirected
34;425;1;Undirected
34;553;1;Undirected
34;4649;1;Undirected
34;42;1;Undirected
34;2218;1;Undirected
34;3627;1;Undirected
34;6187;1;Undirected
34;2476;1;Undirected
34;2350;1;Undirected
34;4398;1;Undirected
34;2095;1;Undirected
34;1200;1;Undirected
34;50;1;Undirected
34;564;1;Undirected
34;4277;1;Undirected
34;6453;1;Undirected
34;822;1;Undirected
34;2361;1;Undirected
34;4026;1;Undirected
34;1339;1;Undirected
34;63;1;Undirected
34;6463;1;Undirected
34;6081;1;Undirected
34;323;1;Undirected
34;3523;1;Undirected
34;1092;1;Undirected
34;1990;1;Undirected
34;839;1;Undirected
34;5320;1;Undirected
34;4171;1;Undirected
34;3149;1;Undirected
34;4814;1;Undirected
34;5838;1;Undirected
34;1999;1;Undirected
34;1747;1;Undirected
34;86;1;Undirected
34;87;1;Undirected
34;2648;1;Undirected
34;4953;1;Undirected
34;474;1;Undirected
34;348;1;Undirected
34;2268;1;Undirected
34;3420;1;Undirected
34;5852;1;Undirected
34;4957;1;Undirected
34;351;1;Undirected
34;737;1;Undirected
34;4577;1;Undirected
34;228;1;Undirected
34;6372;1;Undirected
34;229;1;Undirected
34;6502;1;Undirected
34;1128;1;Undirected
34;235;1;Undirected
34;1003;1;Undirected
34;3435;1;Undirected
34;2159;1;Undirected
34;2287;1;Undirected
34;1776;1;Undirected
34;4081;1;Undirected
34;5489;1;Undirected
34;3063;1;Undirected
34;890;1;Undirected
34;5886;1;Undirected
35;256;1;Undirected
35;2817;1;Undirected
35;6401;1;Undirected
35;5391;1;Undirected
35;5907;1;Undirected
35;1300;1;Undirected
35;3348;1;Undirected
35;534;1;Undirected
35;1566;1;Undirected
35;4382;1;Undirected
35;288;1;Undirected
35;5664;1;Undirected
35;36;1;Undirected
35;1316;1;Undirected
35;38;1;Undirected
35;3366;1;Undirected
35;295;1;Undirected
35;5161;1;Undirected
35;2091;1;Undirected
35;2348;1;Undirected
35;558;1;Undirected
35;304;1;Undirected
35;2608;1;Undirected
35;309;1;Undirected
35;3382;1;Undirected
35;56;1;Undirected
35;3640;1;Undirected
35;571;1;Undirected
35;4667;1;Undirected
35;5695;1;Undirected
35;327;1;Undirected
35;6222;1;Undirected
35;79;1;Undirected
35;339;1;Undirected
35;4694;1;Undirected
35;90;1;Undirected
35;4958;1;Undirected
35;4192;1;Undirected
35;865;1;Undirected
35;3169;1;Undirected
35;2404;1;Undirected
35;2149;1;Undirected
35;102;1;Undirected
35;105;1;Undirected
35;1132;1;Undirected
35;366;1;Undirected
35;1134;1;Undirected
35;881;1;Undirected
35;895;1;Undirected
35;386;1;Undirected
35;4739;1;Undirected
35;1924;1;Undirected
35;2692;1;Undirected
35;133;1;Undirected
35;137;1;Undirected
35;138;1;Undirected
35;394;1;Undirected
35;3210;1;Undirected
35;1419;1;Undirected
35;4235;1;Undirected
35;2702;1;Undirected
35;145;1;Undirected
35;4754;1;Undirected
35;151;1;Undirected
35;1439;1;Undirected
35;5026;1;Undirected
35;675;1;Undirected
35;1448;1;Undirected
35;5292;1;Undirected
35;3504;1;Undirected
35;434;1;Undirected
35;2486;1;Undirected
35;1212;1;Undirected
35;5052;1;Undirected
35;3518;1;Undirected
35;2496;1;Undirected
35;2755;1;Undirected
35;1732;1;Undirected
35;4298;1;Undirected
35;1998;1;Undirected
35;982;1;Undirected
35;985;1;Undirected
35;3803;1;Undirected
35;741;1;Undirected
35;2278;1;Undirected
35;6124;1;Undirected
35;751;1;Undirected
35;1521;1;Undirected
35;754;1;Undirected
35;245;1;Undirected
35;3580;1;Undirected
35;6398;1;Undirected
35;1279;1;Undirected
36;5120;1;Undirected
36;771;1;Undirected
36;132;1;Undirected
36;2564;1;Undirected
36;1670;1;Undirected
36;5510;1;Undirected
36;3979;1;Undirected
36;4110;1;Undirected
36;5904;1;Undirected
36;1942;1;Undirected
36;666;1;Undirected
36;5146;1;Undirected
36;4896;1;Undirected
36;417;1;Undirected
36;2081;1;Undirected
36;2597;1;Undirected
36;5543;1;Undirected
36;169;1;Undirected
36;1194;1;Undirected
36;1322;1;Undirected
36;4908;1;Undirected
36;429;1;Undirected
36;6061;1;Undirected
36;49;1;Undirected
36;4145;1;Undirected
36;1330;1;Undirected
36;4531;1;Undirected
36;5044;1;Undirected
36;3893;1;Undirected
36;2614;1;Undirected
36;4278;1;Undirected
36;5946;1;Undirected
36;2876;1;Undirected
36;4156;1;Undirected
36;4157;1;Undirected
36;1600;1;Undirected
36;2368;1;Undirected
36;4801;1;Undirected
36;2242;1;Undirected
36;4162;1;Undirected
36;5187;1;Undirected
36;5188;1;Undirected
36;1350;1;Undirected
36;583;1;Undirected
36;5577;1;Undirected
36;2507;1;Undirected
36;2891;1;Undirected
36;4556;1;Undirected
36;589;1;Undirected
36;2253;1;Undirected
36;79;1;Undirected
36;5200;1;Undirected
36;4433;1;Undirected
36;83;1;Undirected
36;3028;1;Undirected
36;2005;1;Undirected
36;2646;1;Undirected
36;5590;1;Undirected
36;344;1;Undirected
36;1880;1;Undirected
36;1625;1;Undirected
36;2140;1;Undirected
36;1629;1;Undirected
36;5085;1;Undirected
36;1504;1;Undirected
36;98;1;Undirected
36;100;1;Undirected
36;102;1;Undirected
36;3558;1;Undirected
36;107;1;Undirected
36;620;1;Undirected
36;2029;1;Undirected
36;5360;1;Undirected
36;3697;1;Undirected
36;4978;1;Undirected
36;5877;1;Undirected
36;2679;1;Undirected
36;1787;1;Undirected
36;4475;1;Undirected
36;5755;1;Undirected
36;2301;1;Undirected
37;1799;1;Undirected
37;5639;1;Undirected
37;4109;1;Undirected
37;4624;1;Undirected
37;275;1;Undirected
37;5398;1;Undirected
37;282;1;Undirected
37;284;1;Undirected
37;1052;1;Undirected
37;4636;1;Undirected
37;5148;1;Undirected
37;542;1;Undirected
37;3871;1;Undirected
37;3873;1;Undirected
37;6434;1;Undirected
37;293;1;Undirected
37;1829;1;Undirected
37;5927;1;Undirected
37;4393;1;Undirected
37;43;1;Undirected
37;1580;1;Undirected
37;3372;1;Undirected
37;304;1;Undirected
37;3124;1;Undirected
37;565;1;Undirected
37;56;1;Undirected
37;3898;1;Undirected
37;573;1;Undirected
37;65;1;Undirected
37;1606;1;Undirected
37;3654;1;Undirected
37;2375;1;Undirected
37;335;1;Undirected
37;1871;1;Undirected
37;1617;1;Undirected
37;2898;1;Undirected
37;4946;1;Undirected
37;83;1;Undirected
37;86;1;Undirected
37;92;1;Undirected
37;1376;1;Undirected
37;3425;1;Undirected
37;3176;1;Undirected
37;106;1;Undirected
37;364;1;Undirected
37;1901;1;Undirected
37;4975;1;Undirected
37;1141;1;Undirected
37;126;1;Undirected
37;638;1;Undirected
37;3455;1;Undirected
37;1923;1;Undirected
37;4486;1;Undirected
37;1161;1;Undirected
37;140;1;Undirected
37;654;1;Undirected
37;144;1;Undirected
37;2198;1;Undirected
37;3480;1;Undirected
37;153;1;Undirected
37;922;1;Undirected
37;1439;1;Undirected
37;2722;1;Undirected
37;1956;1;Undirected
37;937;1;Undirected
37;6059;1;Undirected
37;181;1;Undirected
37;3509;1;Undirected
37;4533;1;Undirected
37;694;1;Undirected
37;1975;1;Undirected
37;700;1;Undirected
37;4035;1;Undirected
37;3013;1;Undirected
37;3269;1;Undirected
37;4037;1;Undirected
37;1225;1;Undirected
37;4809;1;Undirected
37;2250;1;Undirected
37;2251;1;Undirected
37;973;1;Undirected
37;718;1;Undirected
37;465;1;Undirected
37;210;1;Undirected
37;466;1;Undirected
37;1238;1;Undirected
37;3551;1;Undirected
37;226;1;Undirected
37;232;1;Undirected
37;5357;1;Undirected
37;2295;1;Undirected
38;768;1;Undirected
38;258;1;Undirected
38;259;1;Undirected
38;1797;1;Undirected
38;518;1;Undirected
38;1286;1;Undirected
38;3590;1;Undirected
38;6406;1;Undirected
38;5895;1;Undirected
38;1160;1;Undirected
38;521;1;Undirected
38;649;1;Undirected
38;5513;1;Undirected
38;5770;1;Undirected
38;1931;1;Undirected
38;3856;1;Undirected
38;3089;1;Undirected
38;402;1;Undirected
38;2708;1;Undirected
38;5525;1;Undirected
38;3862;1;Undirected
38;2583;1;Undirected
38;1053;1;Undirected
38;289;1;Undirected
38;1442;1;Undirected
38;1443;1;Undirected
38;933;1;Undirected
38;4517;1;Undirected
38;1702;1;Undirected
38;4646;1;Undirected
38;680;1;Undirected
38;41;1;Undirected
38;5033;1;Undirected
38;426;1;Undirected
38;1964;1;Undirected
38;1710;1;Undirected
38;4015;1;Undirected
38;4911;1;Undirected
38;5936;1;Undirected
38;6320;1;Undirected
38;178;1;Undirected
38;2868;1;Undirected
38;309;1;Undirected
38;5430;1;Undirected
38;311;1;Undirected
38;313;1;Undirected
38;445;1;Undirected
38;2370;1;Undirected
38;5187;1;Undirected
38;6467;1;Undirected
38;196;1;Undirected
38;2372;1;Undirected
38;1861;1;Undirected
38;4677;1;Undirected
38;4422;1;Undirected
38;1095;1;Undirected
38;2889;1;Undirected
38;2250;1;Undirected
38;4173;1;Undirected
38;978;1;Undirected
38;1746;1;Undirected
38;4822;1;Undirected
38;3162;1;Undirected
38;6107;1;Undirected
38;5341;1;Undirected
38;5853;1;Undirected
38;224;1;Undirected
38;5344;1;Undirected
38;5987;1;Undirected
38;1638;1;Undirected
38;874;1;Undirected
38;3051;1;Undirected
38;1644;1;Undirected
38;237;1;Undirected
38;622;1;Undirected
38;370;1;Undirected
38;882;1;Undirected
38;5106;1;Undirected
38;5490;1;Undirected
38;244;1;Undirected
38;2934;1;Undirected
38;1016;1;Undirected
38;2299;1;Undirected
38;3837;1;Undirected
38;6141;1;Undirected
38;1918;1;Undirected
38;5374;1;Undirected
38;127;1;Undirected
39;5504;1;Undirected
39;1794;1;Undirected
39;1283;1;Undirected
39;4867;1;Undirected
39;6403;1;Undirected
39;5380;1;Undirected
39;2949;1;Undirected
39;647;1;Undirected
39;3720;1;Undirected
39;1673;1;Undirected
39;522;1;Undirected
39;779;1;Undirected
39;2444;1;Undirected
39;269;1;Undirected
39;3088;1;Undirected
39;3728;1;Undirected
39;6544;1;Undirected
39;145;1;Undirected
39;2321;1;Undirected
39;5139;1;Undirected
39;3476;1;Undirected
39;535;1;Undirected
39;2199;1;Undirected
39;5786;1;Undirected
39;539;1;Undirected
39;3870;1;Undirected
39;289;1;Undirected
39;2210;1;Undirected
39;6050;1;Undirected
39;1316;1;Undirected
39;1701;1;Undirected
39;812;1;Undirected
39;1580;1;Undirected
39;429;1;Undirected
39;1070;1;Undirected
39;48;1;Undirected
39;49;1;Undirected
39;2609;1;Undirected
39;1844;1;Undirected
39;311;1;Undirected
39;823;1;Undirected
39;3004;1;Undirected
39;2880;1;Undirected
39;1986;1;Undirected
39;4930;1;Undirected
39;5571;1;Undirected
39;2372;1;Undirected
39;3396;1;Undirected
39;202;1;Undirected
39;332;1;Undirected
39;6357;1;Undirected
39;470;1;Undirected
39;2265;1;Undirected
39;6494;1;Undirected
39;609;1;Undirected
39;4068;1;Undirected
39;5478;1;Undirected
39;5352;1;Undirected
39;1259;1;Undirected
39;1521;1;Undirected
39;1266;1;Undirected
39;1906;1;Undirected
39;2548;1;Undirected
39;4214;1;Undirected
39;1015;1;Undirected
39;5879;1;Undirected
39;1913;1;Undirected
39;4474;1;Undirected
39;1022;1;Undirected
39;1663;1;Undirected
40;1538;1;Undirected
40;643;1;Undirected
40;1795;1;Undirected
40;6150;1;Undirected
40;135;1;Undirected
40;5385;1;Undirected
40;4874;1;Undirected
40;2188;1;Undirected
40;5772;1;Undirected
40;141;1;Undirected
40;2831;1;Undirected
40;3606;1;Undirected
40;3096;1;Undirected
40;921;1;Undirected
40;4890;1;Undirected
40;4124;1;Undirected
40;798;1;Undirected
40;1311;1;Undirected
40;3359;1;Undirected
40;4515;1;Undirected
40;2856;1;Undirected
40;5162;1;Undirected
40;43;1;Undirected
40;1579;1;Undirected
40;5420;1;Undirected
40;1715;1;Undirected
40;54;1;Undirected
40;952;1;Undirected
40;186;1;Undirected
40;828;1;Undirected
40;1469;1;Undirected
40;62;1;Undirected
40;1601;1;Undirected
40;323;1;Undirected
40;1731;1;Undirected
40;1093;1;Undirected
40;456;1;Undirected
40;1224;1;Undirected
40;1608;1;Undirected
40;75;1;Undirected
40;5455;1;Undirected
40;4689;1;Undirected
40;2514;1;Undirected
40;1363;1;Undirected
40;4691;1;Undirected
40;5844;1;Undirected
40;6356;1;Undirected
40;5077;1;Undirected
40;598;1;Undirected
40;2390;1;Undirected
40;345;1;Undirected
40;1881;1;Undirected
40;5084;1;Undirected
40;477;1;Undirected
40;2142;1;Undirected
40;735;1;Undirected
40;5855;1;Undirected
40;224;1;Undirected
40;994;1;Undirected
40;3298;1;Undirected
40;5224;1;Undirected
40;4329;1;Undirected
40;6505;1;Undirected
40;1132;1;Undirected
40;365;1;Undirected
40;1262;1;Undirected
40;5743;1;Undirected
40;1393;1;Undirected
40;2801;1;Undirected
40;4978;1;Undirected
40;884;1;Undirected
40;245;1;Undirected
40;373;1;Undirected
40;1401;1;Undirected
40;3707;1;Undirected
40;1404;1;Undirected
40;1277;1;Undirected
41;2048;1;Undirected
41;5632;1;Undirected
41;1027;1;Undirected
41;2309;1;Undirected
41;2310;1;Undirected
41;3206;1;Undirected
41;2441;1;Undirected
41;3593;1;Undirected
41;1419;1;Undirected
41;1036;1;Undirected
41;1808;1;Undirected
41;657;1;Undirected
41;5009;1;Undirected
41;6289;1;Undirected
41;5650;1;Undirected
41;3734;1;Undirected
41;1048;1;Undirected
41;2072;1;Undirected
41;156;1;Undirected
41;2204;1;Undirected
41;3100;1;Undirected
41;5278;1;Undirected
41;802;1;Undirected
41;2218;1;Undirected
41;2858;1;Undirected
41;5421;1;Undirected
41;4016;1;Undirected
41;52;1;Undirected
41;438;1;Undirected
41;3003;1;Undirected
41;5819;1;Undirected
41;2621;1;Undirected
41;5567;1;Undirected
41;192;1;Undirected
41;3008;1;Undirected
41;834;1;Undirected
41;579;1;Undirected
41;1732;1;Undirected
41;3783;1;Undirected
41;330;1;Undirected
41;1482;1;Undirected
41;715;1;Undirected
41;843;1;Undirected
41;2379;1;Undirected
41;3403;1;Undirected
41;972;1;Undirected
41;4684;1;Undirected
41;6092;1;Undirected
41;1614;1;Undirected
41;79;1;Undirected
41;208;1;Undirected
41;1232;1;Undirected
41;4432;1;Undirected
41;467;1;Undirected
41;343;1;Undirected
41;727;1;Undirected
41;984;1;Undirected
41;2904;1;Undirected
41;89;1;Undirected
41;349;1;Undirected
41;3293;1;Undirected
41;1246;1;Undirected
41;486;1;Undirected
41;745;1;Undirected
41;4970;1;Undirected
41;622;1;Undirected
41;2159;1;Undirected
41;4591;1;Undirected
41;5999;1;Undirected
41;368;1;Undirected
41;1649;1;Undirected
41;115;1;Undirected
41;3833;1;Undirected
41;4985;1;Undirected
41;6393;1;Undirected
41;6395;1;Undirected
41;1279;1;Undirected
41;6143;1;Undirected
42;259;1;Undirected
42;775;1;Undirected
42;6151;1;Undirected
42;3339;1;Undirected
42;2061;1;Undirected
42;782;1;Undirected
42;1038;1;Undirected
42;4887;1;Undirected
42;2328;1;Undirected
42;3099;1;Undirected
42;540;1;Undirected
42;287;1;Undirected
42;1311;1;Undirected
42;2079;1;Undirected
42;2100;1;Undirected
42;827;1;Undirected
42;572;1;Undirected
42;3132;1;Undirected
42;2626;1;Undirected
42;3400;1;Undirected
42;843;1;Undirected
42;1100;1;Undirected
42;78;1;Undirected
42;1362;1;Undirected
42;2131;1;Undirected
42;3668;1;Undirected
42;1112;1;Undirected
42;1113;1;Undirected
42;349;1;Undirected
42;6242;1;Undirected
42;1124;1;Undirected
42;1893;1;Undirected
42;6246;1;Undirected
42;2407;1;Undirected
42;114;1;Undirected
42;2418;1;Undirected
42;883;1;Undirected
42;2424;1;Undirected
42;5753;1;Undirected
42;6011;1;Undirected
42;1148;1;Undirected
42;125;1;Undirected
42;894;1;Undirected
42;2175;1;Undirected
42;2694;1;Undirected
42;5511;1;Undirected
42;4503;1;Undirected
42;152;1;Undirected
42;3736;1;Undirected
42;4762;1;Undirected
42;412;1;Undirected
42;2973;1;Undirected
42;1446;1;Undirected
42;4269;1;Undirected
42;2734;1;Undirected
42;4528;1;Undirected
42;4273;1;Undirected
42;4530;1;Undirected
42;435;1;Undirected
42;1204;1;Undirected
42;6324;1;Undirected
42;1718;1;Undirected
42;440;1;Undirected
42;1215;1;Undirected
42;4545;1;Undirected
42;5059;1;Undirected
42;202;1;Undirected
42;204;1;Undirected
42;5327;1;Undirected
42;3024;1;Undirected
42;4304;1;Undirected
42;5585;1;Undirected
42;2261;1;Undirected
42;2008;1;Undirected
42;985;1;Undirected
42;3289;1;Undirected
42;5595;1;Undirected
42;4316;1;Undirected
42;1246;1;Undirected
42;4832;1;Undirected
42;2277;1;Undirected
42;6122;1;Undirected
42;749;1;Undirected
42;1522;1;Undirected
42;1779;1;Undirected
42;756;1;Undirected
42;6133;1;Undirected
42;4342;1;Undirected
42;247;1;Undirected
42;1275;1;Undirected
42;1276;1;Undirected
42;4094;1;Undirected
42;4350;1;Undirected
43;1665;1;Undirected
43;645;1;Undirected
43;3208;1;Undirected
43;6410;1;Undirected
43;652;1;Undirected
43;782;1;Undirected
43;655;1;Undirected
43;911;1;Undirected
43;1167;1;Undirected
43;3090;1;Undirected
43;541;1;Undirected
43;925;1;Undirected
43;2077;1;Undirected
43;2978;1;Undirected
43;4131;1;Undirected
43;677;1;Undirected
43;6309;1;Undirected
43;5414;1;Undirected
43;167;1;Undirected
43;168;1;Undirected
43;4010;1;Undirected
43;4138;1;Undirected
43;2859;1;Undirected
43;428;1;Undirected
43;4269;1;Undirected
43;6318;1;Undirected
43;3247;1;Undirected
43;176;1;Undirected
43;1328;1;Undirected
43;2356;1;Undirected
43;182;1;Undirected
43;55;1;Undirected
43;696;1;Undirected
43;4792;1;Undirected
43;1337;1;Undirected
43;570;1;Undirected
43;1085;1;Undirected
43;3784;1;Undirected
43;1225;1;Undirected
43;2761;1;Undirected
43;4169;1;Undirected
43;2893;1;Undirected
43;4688;1;Undirected
43;3921;1;Undirected
43;5971;1;Undirected
43;85;1;Undirected
43;1497;1;Undirected
43;3545;1;Undirected
43;2522;1;Undirected
43;1115;1;Undirected
43;93;1;Undirected
43;94;1;Undirected
43;2399;1;Undirected
43;5599;1;Undirected
43;609;1;Undirected
43;482;1;Undirected
43;483;1;Undirected
43;107;1;Undirected
43;1261;1;Undirected
43;1647;1;Undirected
43;3441;1;Undirected
43;6258;1;Undirected
43;5875;1;Undirected
43;1016;1;Undirected
43;1912;1;Undirected
43;5369;1;Undirected
43;634;1;Undirected
43;4347;1;Undirected
43;5627;1;Undirected
43;6015;1;Undirected
44;1152;1;Undirected
44;513;1;Undirected
44;1922;1;Undirected
44;515;1;Undirected
44;134;1;Undirected
44;1542;1;Undirected
44;777;1;Undirected
44;5899;1;Undirected
44;6544;1;Undirected
44;534;1;Undirected
44;1817;1;Undirected
44;5786;1;Undirected
44;2717;1;Undirected
44;158;1;Undirected
44;926;1;Undirected
44;543;1;Undirected
44;1567;1;Undirected
44;162;1;Undirected
44;3235;1;Undirected
44;6435;1;Undirected
44;5289;1;Undirected
44;5163;1;Undirected
44;5550;1;Undirected
44;1455;1;Undirected
44;4015;1;Undirected
44;6321;1;Undirected
44;307;1;Undirected
44;2487;1;Undirected
44;4281;1;Undirected
44;1339;1;Undirected
44;2108;1;Undirected
44;2620;1;Undirected
44;2366;1;Undirected
44;6334;1;Undirected
44;3520;1;Undirected
44;193;1;Undirected
44;1986;1;Undirected
44;3010;1;Undirected
44;6210;1;Undirected
44;5059;1;Undirected
44;3145;1;Undirected
44;1354;1;Undirected
44;203;1;Undirected
44;843;1;Undirected
44;4299;1;Undirected
44;719;1;Undirected
44;2383;1;Undirected
44;3151;1;Undirected
44;6352;1;Undirected
44;4434;1;Undirected
44;5331;1;Undirected
44;2004;1;Undirected
44;2904;1;Undirected
44;732;1;Undirected
44;2781;1;Undirected
44;734;1;Undirected
44;1502;1;Undirected
44;1887;1;Undirected
44;3424;1;Undirected
